Zona;Localidade;Bairro;Nr Local;Local de Votação;Endereço;Seção;Agregadas;Qtd Aptos
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;84; ;329
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;88; ;291
6;MUCAJAÍ;SÃO RAIMUNDO;1171;ESCOLA MUNICIPAL LÍGIA BRUNA BEZERRA DA SILVA;RUA SÃO JOÃO, 665;61; ;259
6;MUCAJAÍ;SÃO RAIMUNDO;1171;ESCOLA MUNICIPAL LÍGIA BRUNA BEZERRA DA SILVA;RUA SÃO JOÃO, 665;62; ;259
6;MUCAJAÍ;SÃO RAIMUNDO;1171;ESCOLA MUNICIPAL LÍGIA BRUNA BEZERRA DA SILVA;RUA SÃO JOÃO, 665;63; ;253
6;MUCAJAÍ;VILA ALMIRANTE TAMANDARÉ;1139;FRANCISCO JULIÃO DA SILVA E.P.G.;VICINAL TRONCO, S/N;53;77;259
6;MUCAJAÍ;VILA APIAÚ;1120;VENCESLAU CATOSSI E. P. G.;RUA 16, S/N;47;48;365
6;MUCAJAÍ;VILA APIAÚ;1120;VENCESLAU CATOSSI E. P. G.;RUA 16, S/N;49;50;372
6;MUCAJAÍ;VILA APIAÚ;1120;VENCESLAU CATOSSI E. P. G.;RUA 16, S/N;51;52;368
6;MUCAJAÍ;VILA DA PENHA;1201;ESCOLA NOSSA SENHORA DA PENHA;RUA IZABEL SANTIAGO, S/N;67; ;248
6;MUCAJAÍ;VILA DA PENHA;1201;ESCOLA NOSSA SENHORA DA PENHA;RUA IZABEL SANTIAGO, S/N;68; ;248
6;MUCAJAÍ;VILA DO ROXINHO;1228;TOLENTINO GOMES DA SILVA E.;VICINAL TRONCO;73; ;145
6;MUCAJAÍ;VILA NOVA ESPERANÇA;1180;ESCOLA SEBASTIÃO FELIX CORREA;VICINAL TRONCO, S/N;66; ;240
6;MUCAJAÍ;VILA NOVA ESPERANÇA;1180;ESCOLA SEBASTIÃO FELIX CORREA;VICINAL TRONCO, S/N;75; ;247
6;MUCAJAÍ;VILA PIRILÂNDIA;1252;E.M. JOSÉ GERMINIANO DE ALMEIDA;VICINAL 07 - VILA PIRILÂNDIA;78; ;158
6;MUCAJAÍ;VILA SUMAUMA;1147;NOVA ESPERANCA E.E.;VICINAL TRONCO, S/N;54;55;374
6;MUCAJAÍ;VILA SUMAUMA;1147;NOVA ESPERANCA E.E.;VICINAL TRONCO, S/N;56;83;377
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;24; ;245
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;25; ;238
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;26; ;243
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;27; ;238
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;67; ;239
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;82; ;241
7;AMAJARI;CENTRO;1023;OVIDIO DIAS DE SOUZA E.E.F.;AVENIDA TEPEQUEM S/N SEDE;97; ;238
7;AMAJARI;CENTRO;1074;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL - CRAS;RUA SANTA LUZIA  S/N;39;99;378
7;AMAJARI;CENTRO;1112;ESCOLA MUNICIPAL IEDA DA SILVA AMORIM;RUA SANTA LUZIA, SN - SEDE;42; ;231
7;AMAJARI;CENTRO;1112;ESCOLA MUNICIPAL IEDA DA SILVA AMORIM;RUA SANTA LUZIA, SN - SEDE;43;44;332
7;AMAJARI;PA BOM JESUS;1120;ESCOLA MUNICIPAL BOM JESUS;P.A. BOM JESUS - INTERIOR;45; ;176
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;28; ;246
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;29; ;239
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;30; ;246
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;31; ;239
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;94; ;245
7;AMAJARI;RURAL;1031;SANTA LUZIA E.P.;COMUNIDADE TRES CORACOES KM 100 BR 174 INTERIOR;98; ;244
7;AMAJARI;RURAL;1066;ESCOLA ESTADUAL INDIGENA PROFESSORA MARIA LUIZA DA SILVA;COMUNIDADE  LEAO DE OURO - INTERIOR;38; ;99
7;AMAJARI;RURAL;1082;TUXAUA RAIMUNDO TENENTE;MALOCA DO ARACA S/N INTERIOR;41;95;383
7;AMAJARI;RURAL;1139;ESCOLA ESTADUAL INDIGENA TUXAUA MANOEL HORACIO;MALOCA DA GUARIBA;79; ;189
7;AMAJARI;RURAL;1147;ESCOLA MUNICIPAL MARIA ALZIRA MARINHO DE BRITO;PROJETO DE ASSENTAMENTO AMAJARÍ;86; ;171
7;AMAJARI;VILA DO TEPEQUÉM;1058;OLAVO BILAC E.P.;AV JOSÉ ALTINO PEREIRA;36; ;219
7;AMAJARI;VILA DO TEPEQUÉM;1058;OLAVO BILAC E.P.;AV JOSÉ ALTINO PEREIRA;78; ;219
7;AMAJARI;VILA TRAIRÃO;1040;ESCOLA ESTADUAL FRANCISCO PEREIRA DA SILVA;VILA TRAIRAO S/N INTERIOR;33; ;245
7;AMAJARI;VILA TRAIRÃO;1040;ESCOLA ESTADUAL FRANCISCO PEREIRA DA SILVA;VILA TRAIRAO S/N INTERIOR;34; ;245
7;AMAJARI;VILA TRAIRÃO;1040;ESCOLA ESTADUAL FRANCISCO PEREIRA DA SILVA;VILA TRAIRAO S/N INTERIOR;35; ;245
7;AMAJARI;VILA TRAIRÃO;1040;ESCOLA ESTADUAL FRANCISCO PEREIRA DA SILVA;VILA TRAIRAO S/N INTERIOR;77; ;248
7;PACARAIMA;CENTRO;1015;ESCOLA ESTADUAL INDIGENA TUCHAUA SILVESTRE MESSIAS;VILA DO SURUMU S/N INTERIOR;1; ;210
7;PACARAIMA;CENTRO;1015;ESCOLA ESTADUAL INDIGENA TUCHAUA SILVESTRE MESSIAS;VILA DO SURUMU S/N INTERIOR;2; ;207
7;PACARAIMA;CENTRO;1015;ESCOLA ESTADUAL INDIGENA TUCHAUA SILVESTRE MESSIAS;VILA DO SURUMU S/N INTERIOR;3; ;213
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;5; ;248
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;6; ;247
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;7; ;242
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;8; ;245
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;9; ;243
7;PACARAIMA;CENTRO;1031;CASIMIRO DE ABREU E.P.;RUA PARAMARIBO SN ;64; ;247
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;14; ;244
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;15; ;243
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;16; ;247
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;17; ;244
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;18; ;246
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;65; ;242
7;PACARAIMA;CENTRO;1074;CICERO VIEIRA NETO E.P.G.;RUA 01, S/N CONJUNTO SUAPI SEDE 592-1268;74; ;246
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;21; ;213
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;22; ;208
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;23; ;207
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;70; ;208
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;71; ;208
7;PACARAIMA;CENTRO;1112;ESCOLA MUNICIPAL ALCIDES DA CONCEIÇÃO LIMA;AV VENEZUELA, SN - SEDE;75;89;340
7;PACARAIMA;RURAL;1040;JOSE MARCOLINO EEI;MALOCA DO CONTAO S/N INTERIOR;10; ;256
7;PACARAIMA;RURAL;1040;JOSE MARCOLINO EEI;MALOCA DO CONTAO S/N INTERIOR;11; ;257
7;PACARAIMA;RURAL;1040;JOSE MARCOLINO EEI;MALOCA DO CONTAO S/N INTERIOR;76; ;255
7;PACARAIMA;RURAL;1040;JOSE MARCOLINO EEI;MALOCA DO CONTAO S/N INTERIOR;87; ;186
7;PACARAIMA;RURAL;1058;ESCOLA INDIGENA TUCHAUA ANTONIO HORÁCIO;MALOCA DA BOCA DA MATA S/N INTERIOR;12; ;250
7;PACARAIMA;RURAL;1058;ESCOLA INDIGENA TUCHAUA ANTONIO HORÁCIO;MALOCA DA BOCA DA MATA S/N INTERIOR;69; ;255
7;PACARAIMA;RURAL;1090;ESCOLA MANOEL BARBOSA;SOROCAIMA II;19; ;242
7;PACARAIMA;RURAL;1090;ESCOLA MANOEL BARBOSA;SOROCAIMA II;103;83 - 88;317
7;PACARAIMA;RURAL;1104;ESCOLA JOSE JOAQUIM ;MALOCA DA BALA;20; ;141
7;PACARAIMA;RURAL;1120;ESCOLA ESTADUAL INDIGENA FRANCISCA DA SILVA MACUXI;MALOCA DA ROÇA;80; ;122
7;PACARAIMA;RURAL;1139;E.E.I. MADRE CONCEIÇÃO DIAS;COMUNIDADE INDIGENA TAXÍ;85; ;210
7;PACARAIMA;RURAL;1180;ESCOLA ESTADUAL INDÍGENA ARTUR PINTO DA SILVA;COMUNIDADE NOVA ESPERANÇA;90;107;303
7;PACARAIMA;VILA NOVA;1198;ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PROF. RAIMUNDO NONATO LEDA ;RUA MIANG S/N;92; ;256
7;PACARAIMA;VILA NOVA ;1201;ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PROF. RAIMUNDO NONATO LEDA ;RUA MIANG S/N;93; ;206
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;50; ;319
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;51; ;325
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;52; ;326
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;66; ;325
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;72; ;325
7;UIRAMUTÃ;CENTRO;1031;ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA;CENTRO;96; ;319
7;UIRAMUTÃ;MALOCA DO TICOCA;1082;TUXAUA LAURO MELCHIOR E.I.;MALOCA DO TICOCA;58; ;200
7;UIRAMUTÃ;MALOCA MONTE MURIA I;1090;CICERO CANUTO DE LIMA E.E.;MALOCA MONTE MURIA I;60; ;234
7;UIRAMUTÃ;MALOCA MONTE MURIA I;1090;CICERO CANUTO DE LIMA E.E.;MALOCA MONTE MURIA I;68; ;234
7;UIRAMUTÃ;MATURUCA;1147;ESCOLA ESTADUAL INDÍGENA JOSÉ ALAMANO;CENTRO REGIONAL MATURUCA, S/N;63; ;215
7;UIRAMUTÃ;RURAL;1015;PRESIDENTE KENNEDY E.;MALOCA DO CAJU S/N INTERIOR;46; ;112
7;UIRAMUTÃ;RURAL;1023;COLEGIO MODELO ( SÃO SEBASTIÃO;VILA AGUA FRIA S/N INTERIOR;47; ;228
7;UIRAMUTÃ;RURAL;1023;COLEGIO MODELO ( SÃO SEBASTIÃO;VILA AGUA FRIA S/N INTERIOR;48; ;222
7;UIRAMUTÃ;RURAL;1023;COLEGIO MODELO ( SÃO SEBASTIÃO;VILA AGUA FRIA S/N INTERIOR;49; ;223
7;UIRAMUTÃ;RURAL;1023;COLEGIO MODELO ( SÃO SEBASTIÃO;VILA AGUA FRIA S/N INTERIOR;101; ;213
7;UIRAMUTÃ;RURAL;1040;TIRADENTES E.P.;VILA DO MUTUM S/N INTERIOR;53; ;110
7;UIRAMUTÃ;RURAL;1058;SEVERINO PEREIRA E.P.G.;VILA DO SOCO S/N INTERIOR;54;55;176
7;UIRAMUTÃ;RURAL;1066;ESCOLA TUCHAUA PEDRO BARBOSA DA SILVA;MALOCA DO FLEXAL S/N INTERIOR;56;91;354
7;UIRAMUTÃ;RURAL;1074;BERNARDO SAIAO E.P.G.;MALOCA DO MARACANA S/N INTERIOR;57; ;183
7;UIRAMUTÃ;RURAL;1074;BERNARDO SAIAO E.P.G.;MALOCA DO MARACANA S/N INTERIOR;73;105;255
7;UIRAMUTÃ;RURAL;1120;SALES INGARICO E.E.;COMUNIDADE DO MANALAI;61;102;264
7;UIRAMUTÃ;RURAL;1139;JOAQUIM JONES JOSÉ INGARICÓ E.E.I.;MALOCA SERRA DO SOL;62; ;277
7;UIRAMUTÃ;RURAL;1155;ESCOLA ESTADUAL CARLOS GOMES;MALOCA DA PEDRA BRANCA;81; ;254
7;UIRAMUTÃ;RURAL;1155;ESCOLA ESTADUAL CARLOS GOMES;MALOCA DA PEDRA BRANCA;84;106;328
7;UIRAMUTÃ;RURAL;1163;EE INDIGENA KO'KO ISABEL MACUXI;COMUINIDADE INDIGENA ENSEADA;100; ;204
7;UIRAMUTÃ;RURAL;1198;ESCOLA ESTADUAL INDÍGENA DOM L. ZOLLER;COMUNIDADE INDÍGENA PEDRA PRETA;104; ;108
8;RORAINÓPOLIS;CAMPOLANDIA;1147;SESC-SERVIÇO SOCIAL DO COMÉRCIO;AV. AYRTON SENNA 100 - CAMPOLANDIA;43; ;265
8;RORAINÓPOLIS;CAMPOLANDIA;1147;SESC-SERVIÇO SOCIAL DO COMÉRCIO;AV. AYRTON SENNA 100 - CAMPOLANDIA;44; ;267
8;RORAINÓPOLIS;CAMPOLANDIA;1147;SESC-SERVIÇO SOCIAL DO COMÉRCIO;AV. AYRTON SENNA 100 - CAMPOLANDIA;45; ;261
8;RORAINÓPOLIS;CAMPOLANDIA;1147;SESC-SERVIÇO SOCIAL DO COMÉRCIO;AV. AYRTON SENNA 100 - CAMPOLANDIA;46; ;260
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;9; ;259
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;10; ;257
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;11; ;255
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;12; ;256
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;13; ;254
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;54; ;255
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;58; ;246
8;RORAINÓPOLIS;CENTRO;1031;ESCOLA EST. JOSÉ DE ALENCAR;AV. DRA. YANDARA DE CARVALHO, S/N, SEDE;61; ;253
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;31; ;277
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;32; ;289
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;33; ;285
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;34; ;287
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;35; ;284
8;RORAINÓPOLIS;CENTRO;1112;UNIVERSIDADE EST. DE RORAIMA - U.E.R.R;AV. SENADOR HELIO CAMPOS SN;83; ;243
8;RORAINÓPOLIS;CENTRO;1139;ESCOLA MUN. HILDEMAR PEREIRA DE FIGUEIREDO;RUA ORESTES, S/N - PRAÇA DA BÍBLIA;40; ;285
8;RORAINÓPOLIS;CENTRO;1139;ESCOLA MUN. HILDEMAR PEREIRA DE FIGUEIREDO;RUA ORESTES, S/N - PRAÇA DA BÍBLIA;41; ;285
8;RORAINÓPOLIS;CENTRO;1139;ESCOLA MUN. HILDEMAR PEREIRA DE FIGUEIREDO;RUA ORESTES, S/N - PRAÇA DA BÍBLIA;42; ;281
8;RORAINÓPOLIS;CENTRO;1139;ESCOLA MUN. HILDEMAR PEREIRA DE FIGUEIREDO;RUA ORESTES, S/N - PRAÇA DA BÍBLIA;65; ;294
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;47; ;230
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;48; ;226
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;49; ;230
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;50; ;232
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;51; ;229
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;64; ;226
8;RORAINÓPOLIS;CENTRO;1155;ESCOLA EST. PROFª ANTÔNIA TAVARES DA SILVA;RUA LUIS CAVALCANTE, S/N;67; ;231
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;14; ;256
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;15; ;262
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;16; ;260
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;17; ;257
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;18; ;261
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;19; ;255
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;20; ;256
8;RORAINÓPOLIS;CIDADE NOVA;1040;ESCOLA EST. PADRE EUGENIO POSSAMAI;AVENIDA ANTONIO CARLOS LACERDA GAGO, S/N SEDE 1330;57; ;262
8;RORAINÓPOLIS;CONJ. GENTIL CARNEIRO BRITO;1198;ESCOLA MUNICIPAL VÓ HILDA KLENNIVING DA SILVA;RUA DANIEL DA SILVA COSTA;69; ;331
8;RORAINÓPOLIS;CONJ. GENTIL CARNEIRO BRITO;1198;ESCOLA MUNICIPAL VÓ HILDA KLENNIVING DA SILVA;RUA DANIEL DA SILVA COSTA;77; ;282
8;RORAINÓPOLIS;DISTRITO DE EQUADOR;1015;ESCOLA EST. 1º DE MAIO;VILA DO EQUADOR S/N;1; ;294
8;RORAINÓPOLIS;DISTRITO DE EQUADOR;1015;ESCOLA EST. 1º DE MAIO;VILA DO EQUADOR S/N;2; ;288
8;RORAINÓPOLIS;DISTRITO DE EQUADOR;1015;ESCOLA EST. 1º DE MAIO;VILA DO EQUADOR S/N;3; ;285
8;RORAINÓPOLIS;DISTRITO DE EQUADOR;1015;ESCOLA EST. 1º DE MAIO;VILA DO EQUADOR S/N;59;84;328
8;RORAINÓPOLIS;DISTRITO DE JUNDIÁ;1082;ESCOLA EST. PROFESSOR LEOPOLDO CAMPELO;BR 174 KM 72, S/N, JUNDIÁ, RORAINÓPOLIS;28; ;256
8;RORAINÓPOLIS;DISTRITO DE JUNDIÁ;1082;ESCOLA EST. PROFESSOR LEOPOLDO CAMPELO;BR 174 KM 72, S/N, JUNDIÁ, RORAINÓPOLIS;29; ;257
8;RORAINÓPOLIS;DISTRITO DE MARTINS PEREIRA;1058;ESCOLA EST. FAGUNDES VARELA;AVENIDA SETE DE SETEMBRO, PROX. A PRAÇA;21; ;236
8;RORAINÓPOLIS;DISTRITO DE MARTINS PEREIRA;1058;ESCOLA EST. FAGUNDES VARELA;AVENIDA SETE DE SETEMBRO, PROX. A PRAÇA;22; ;238
8;RORAINÓPOLIS;DISTRITO DE MARTINS PEREIRA;1058;ESCOLA EST. FAGUNDES VARELA;AVENIDA SETE DE SETEMBRO, PROX. A PRAÇA;23; ;233
8;RORAINÓPOLIS;DISTRITO DE MARTINS PEREIRA;1058;ESCOLA EST. FAGUNDES VARELA;AVENIDA SETE DE SETEMBRO, PROX. A PRAÇA;75; ;236
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;4; ;214
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;5; ;211
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;6; ;212
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;7; ;214
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;8; ;209
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;56; ;213
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;60; ;213
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1023;COLEGIO MILITARIZADO TENENTE JOAO DE AZEVEDO CRUZ;RUA BRASIL, N 235, VILA NOVA COLINA ;68; ;214
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1163;ESCOLA MUNICIPAL JOSEFA DA SILVA GOMES;RUA PEREIRA LEITE;52; ;282
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1163;ESCOLA MUNICIPAL JOSEFA DA SILVA GOMES;RUA PEREIRA LEITE;74; ;275
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1163;ESCOLA MUNICIPAL JOSEFA DA SILVA GOMES;RUA PEREIRA LEITE;79; ;287
8;RORAINÓPOLIS;DISTRITO DE NOVA COLINA;1180;ESCOLA MUN. JOÃO MAIA DA SILVA;VICINAL 16, KM 28 - VILA NOVA ESPERANÇA;62; ;294
8;RORAINÓPOLIS;DISTRITO DE SANTA MARIA DO BOI AÇU;1066;ESCOLA EST. JOSE BONIFACIO;VILA SANTA MARIA DO BOIAÇU - BAIXO RIO BRANCO;24;27;343
8;RORAINÓPOLIS;DISTRITO DE SANTA MARIA DO BOI AÇU;1104;ESCOLA ESTADUAL DUQUE DE CAXIAS;VILA ITAQUERA, RIO JAUAPERÍ;30; ;164
8;RORAINÓPOLIS;DISTRITO DE SANTA MARIA DO BOI AÇU;1171;ESCOLA MARIZA DA GAMA FIGUEIREDO;COMUNIDADE VILA REMANSO;53; ;107
8;RORAINÓPOLIS;NOVO BRASIL;1120;ESCOLA MUNICIPAL JOSELMA LIMA DE SOUSA;RUA ANTONIO ADAO DE SOUSA S/N - SEDE ;36; ;276
8;RORAINÓPOLIS;NOVO BRASIL;1120;ESCOLA MUNICIPAL JOSELMA LIMA DE SOUSA;RUA ANTONIO ADAO DE SOUSA S/N - SEDE ;37; ;273
8;RORAINÓPOLIS;NOVO BRASIL;1120;ESCOLA MUNICIPAL JOSELMA LIMA DE SOUSA;RUA ANTONIO ADAO DE SOUSA S/N - SEDE ;38; ;275
8;RORAINÓPOLIS;NOVO BRASIL;1120;ESCOLA MUNICIPAL JOSELMA LIMA DE SOUSA;RUA ANTONIO ADAO DE SOUSA S/N - SEDE ;39; ;273
8;RORAINÓPOLIS;NOVO BRASIL;1120;ESCOLA MUNICIPAL JOSELMA LIMA DE SOUSA;RUA ANTONIO ADAO DE SOUSA S/N - SEDE ;55; ;270
